Reef_ID,Nick_ID,Lat,Long,Unique_ID,Label.ID,GBR.Name,OldReefName,Area_desc,Shelf.position,AIMS_Sector,GreenZone,Ref.Area.km2,Geom.total.km2,Geom.CH.km2,Ungrazable
1593,753,-18.9388,147.9093,18105102104,18-105b,Banfield Reef (South),Banfield Reef (South) (18-105b),Townsville/Whitsunday,2,6,0,4.297676793,4.890511355,3.393543254,0.238887178
1594,750,-18.9559,147.6945,18106100104,18-106,(Little) Broadhurst Reef,(Little) Broadhurst Reef (18-106),Townsville/Whitsunday,2,6,0,27.12932145,20.43378199,13.85486221,0.302149067
1595,809,-19.2093,148.8164,19062100104,19-062,U/N Reef,U/N Reef (19-062),Townsville/Whitsunday,3,7,1,5.660363343,1.909535993,1.143916473,0.291640791
1596,803,-19.2627,148.6172,19063101104,19-063a,Kangaroo Reef (East),Kangaroo Reef (East) (19-063a),Townsville/Whitsunday,2,7,1,106.6311412,80.45903225,68.84639641,0.232245144
1597,801,-19.2599,148.5507,19063102104,19-063b,Kangaroo Reef (West),Kangaroo Reef (West) (19-063b),Townsville/Whitsunday,2,7,1,2.494781425,7.226362869,3.056291977,0.248851981
1598,804,-19.2756,148.9848,19064100104,19-064,U/N Reef,U/N Reef (19-064),Townsville/Whitsunday,2,7,1,10.18537947,3.363030201,2.060271947,0.228034084
1599,808,-19.3199,148.6321,19065100104,19-065,U/N Reef,U/N Reef (19-065),Townsville/Whitsunday,2,7,1,10.35117324,17.20277186,11.47859985,0.230127244
1600,808,-19.3415,148.6324,19066100104,19-066,U/N Reef,U/N Reef (19-066),Townsville/Whitsunday,2,7,1,4.507740092,10.27565445,5.633574035,0.222259863
1601,861,-19.5731,149.6611,19142100104,19-142,Lath Reef,Lath Reef (19-142),Townsville/Whitsunday,2,8,1,4.153461813,9.212187899,5.607770302,0.228212638
1602,865,-19.5851,149.7082,19143100104,19-143,U/N Reef,U/N Reef (19-143),Townsville/Whitsunday,3,8,1,0.308461121,0.885581769,0.257003308,0.30025842
1603,860,-19.5813,149.568,19144100104,19-144,U/N Reef,U/N Reef (19-144),Townsville/Whitsunday,2,8,0,0.262318645,1.378312835,0.996971428,0.226656454
1604,860,-19.5883,149.5049,19145100104,19-145,U/N Reef,U/N Reef (19-145),Townsville/Whitsunday,2,8,0,1.430921742,1.620080784,1.00333222,0.23153463
1605,861,-19.6106,149.6326,19146100104,19-146,Rafter Reef,Rafter Reef (19-146),Townsville/Whitsunday,2,8,1,11.25904687,8.623211488,5.37554629,0.227937228
1606,865,-19.6296,149.6698,19147100104,19-147,Plaster Reef,Plaster Reef (19-147),Townsville/Whitsunday,2,8,1,16.31114141,19.15632429,14.23739826,0.233539808
1607,862,-19.6028,149.7697,19148100104,19-148,Eave Reef,Eave Reef (19-148),Townsville/Whitsunday,3,8,1,0.677833439,2.638515912,2.071109176,0.292039971
1608,865,-19.61,149.7248,19149100104,19-149,Brick Reef,Brick Reef (19-149),Townsville/Whitsunday,2,8,1,2.652562148,8.07416928,5.767432376,0.22360762
1609,865,-19.6245,149.7248,19150100104,19-150,U/N Reef,U/N Reef (19-150),Townsville/Whitsunday,2,8,1,0.143257616,0.751108699,0.504084888,0.230200141
1610,915,-19.977,149.6795,19248100104,19-248,U/N Reef,U/N Reef (19-248),Townsville/Whitsunday,2,8,0,3.743687,2.490950916,1.294264392,0.228214562
1611,861,-19.5638,149.685,19249100104,19-249,U/N Reef,U/N Reef (19-249),Townsville/Whitsunday,2,8,1,0.199949934,0.660418131,0.036796138,0.237745429
1612,847,-19.5031,149.7002,19250100104,19-250,U/N Reef,U/N Reef (19-250),Townsville/Whitsunday,3,8,1,12.36377078,18.94470178,0.853740195,0.296671358
1613,847,-19.5459,149.7013,19251100104,19-251,U/N Reef,U/N Reef (19-251),Townsville/Whitsunday,3,8,1,7.528146893,12.73848663,0.546272765,0.296671358
1614,865,-19.6595,149.7086,19252100104,19-252,U/N Reef,U/N Reef (19-252),Townsville/Whitsunday,2,8,0,0.143590143,0.817468866,0.554457371,0.220516717
1615,877,-19.715,149.7547,19253100104,19-253,U/N Reef,U/N Reef (19-253),Townsville/Whitsunday,2,8,0,0.023714856,0.193236045,0.001734883,0.237742928
1616,903,-19.7916,149.762,19254100104,19-254,U/N Reef,U/N Reef (19-254),Townsville/Whitsunday,2,8,0,0.009472763,0.094520876,0.048956092,0.2305168
1617,737,-18.8163,148.0329,18107100104,18-107,U/N Reef,U/N Reef (18-107),Townsville/Whitsunday,3,6,0,0.960082677,1.823530625,1.317569811,0.292575687
1618,756,-18.8368,148.1289,18108100104,18-108,U/N Reef,U/N Reef (18-108),Townsville/Whitsunday,3,6,0,0.500401582,1.639685206,0.808731463,0.30025842
1619,748,-18.8366,148.071,18109100104,18-109,U/N Reef,U/N Reef (18-109),Townsville/Whitsunday,3,6,0,0.225632113,0.759216706,0.285321168,0.292999814
1620,756,-18.8571,148.1646,18110100104,18-110,U/N Reef,U/N Reef (18-110),Townsville/Whitsunday,3,7,0,0.391637046,1.143634697,0.808930621,0.297906101
1621,756,-18.8543,148.0787,18111100104,18-111,Eagle Reef,Eagle Reef (18-111),Townsville/Whitsunday,3,6,0,1.219763657,3.498514113,2.757432613,0.285698677
1622,756,-18.8731,148.1506,18112100104,18-112,Viper Reef,Viper Reef (18-112),Townsville/Whitsunday,3,7,0,2.475789282,6.422790414,4.448674345,0.301495584
1623,754,-18.8884,148.1963,18113100104,18-113,U/N Reef,U/N Reef (18-113),Townsville/Whitsunday,3,7,0,0.209173615,0.520622107,0.228310921,0.292999814
1624,754,-18.8924,148.2452,18114100104,18-114,U/N Reef,U/N Reef (18-114),Townsville/Whitsunday,3,7,0,0.644326118,1.780367406,0.059700137,0.296671358
1625,754,-18.924,148.2531,18115100104,18-115,Jupiter Reef,Jupiter Reef (18-115),Townsville/Whitsunday,3,7,0,2.568962921,5.913843967,4.018391765,0.293049826
1626,754,-18.9334,148.318,18116100104,18-116,U/N Reef,U/N Reef (18-116),Townsville/Whitsunday,3,7,0,5.243561667,0.810732131,0.311286873,0.292999814
1627,754,-18.9553,148.2898,18117100104,18-117,U/N Reef,U/N Reef (18-117),Townsville/Whitsunday,3,7,0,8.535814226,0.463959141,0.004646519,0.296671357
1628,817,-19.3592,148.6345,19067100104,19-067,U/N Reef,U/N Reef (19-067),Townsville/Whitsunday,2,7,0,3.814285631,6.66214427,3.771238653,0.230398602
1629,813,-19.3512,148.6828,19068100104,19-068,U/N Reef,U/N Reef (19-068),Townsville/Whitsunday,2,7,0,15.80357131,10.5730977,6.214756325,0.236442838
1630,815,-19.3432,148.9899,19069100104,19-069,U/N Reef,U/N Reef (19-069),Townsville/Whitsunday,2,7,0,1.567084846,1.917797967,1.145066163,0.231700498
1631,814,-19.3519,148.727,19070100104,19-070,U/N Reef,U/N Reef (19-070),Townsville/Whitsunday,2,7,0,6.968912878,1.620618918,0.953690326,0.228214562
1632,824,-19.4239,148.6594,19071100104,19-071,Wallaby Reef,Wallaby Reef (19-071),Townsville/Whitsunday,2,7,0,49.27015491,72.48406024,32.01174875,0.267837034
1633,866,-19.6159,149.85,19151100104,19-151,Tile Reef,Tile Reef (19-151),Townsville/Whitsunday,3,8,1,7.425847312,15.87230117,10.76323271,0.292373914
1634,866,-19.633,149.8791,19152100104,19-152,Reimer Reef,Reimer Reef (19-152),Townsville/Whitsunday,3,8,1,2.118668231,5.990943498,5.121680145,0.283470611
1635,862,-19.6399,149.7593,19153100104,19-153,U/N Reef,U/N Reef (19-153),Townsville/Whitsunday,2,8,0,0.231832405,1.18899118,0.845111476,0.2242714
1636,866,-19.6416,149.843,19154100104,19-154,U/N Reef,U/N Reef (19-154),Townsville/Whitsunday,3,8,1,0.078951712,0.482568561,0.306437521,0.287345856
1637,876,-19.655,149.7196,19155100104,19-155,U/N Reef,U/N Reef (19-155),Townsville/Whitsunday,2,8,0,0.389116463,1.511918581,1.065003101,0.227620125
1638,877,-19.6642,149.754,19156100104,19-156,Girder Reef,Girder Reef (19-156),Townsville/Whitsunday,2,8,0,7.866745191,8.836621784,7.122055977,0.218501072
1639,875,-19.6671,149.5791,19157100104,19-157,Little Reef,Little Reef (19-157),Townsville/Whitsunday,2,8,0,1.580991636,5.470017142,4.228295437,0.22954763
1640,865,-19.6705,149.6917,19158100104,19-158,U/N Reef,U/N Reef (19-158),Townsville/Whitsunday,2,8,0,1.223612741,1.404265023,0.474797315,0.229440588
1641,903,-19.7899,149.7621,19255100104,19-255,U/N Reef,U/N Reef (19-255),Townsville/Whitsunday,2,8,0,0.011482312,0.106850014,8.90726e-4,0.237741438
1642,903,-19.7914,149.7633,19256100104,19-256,U/N Reef,U/N Reef (19-256),Townsville/Whitsunday,2,8,0,0.00516922,0.047711041,0.004145499,0.189509861
1643,877,-19.7227,149.7664,19257100104,19-257,U/N Reef,U/N Reef (19-257),Townsville/Whitsunday,2,8,0,0.834919084,1.48569522,0.61704048,0.229387009
1644,877,-19.7278,149.7756,19258100104,19-258,U/N Reef,U/N Reef (19-258),Townsville/Whitsunday,2,8,0,0.103115179,0.388852874,0.020684189,0.237745433
1645,862,-19.568,149.7978,19259100104,19-259,U/N Reef,U/N Reef (19-259),Townsville/Whitsunday,3,8,1,0.678926075,2.114340506,1.349199351,0.29763091
1646,914,-19.9515,149.836,19260100104,19-260,U/N Reef,U/N Reef (19-260),Townsville/Whitsunday,2,8,0,0.284241441,0.693450546,0.241496176,0.228214562
1647,914,-19.9398,149.8442,19261100104,19-261,U/N Reef,U/N Reef (19-261),Townsville/Whitsunday,2,8,0,0.086436277,0.337690555,0.017710595,0.237745428
1648,866,-19.6052,149.8712,19262100104,19-262,U/N Reef,U/N Reef (19-262),Townsville/Whitsunday,3,8,1,0.127296257,0.366404465,0.003562481,0.296671262
1649,866,-19.6217,149.8806,19263100104,19-263,U/N Reef,U/N Reef (19-263),Townsville/Whitsunday,3,8,1,0.154493189,0.544233878,0.009719622,0.292999814
1650,866,-19.6784,149.9078,19264100104,19-264,U/N Reef,U/N Reef (19-264),Townsville/Whitsunday,3,8,1,0.310601765,0.994577731,0.031009551,0.296671358
1651,867,-19.651,149.9184,19265100104,19-265,U/N Reef,U/N Reef (19-265),Townsville/Whitsunday,3,8,1,0.687012507,1.876952702,0.063355888,0.296671358
1652,867,-19.664,149.9499,19266100104,19-266,U/N Reef,U/N Reef (19-266),Townsville/Whitsunday,3,8,1,0.010439126,0.101225748,0.052879873,0.299195353
1653,756,-18.9692,148.053,18118100104,18-118,Shrimp Reef,Shrimp Reef (18-118),Townsville/Whitsunday,2,7,0,36.7392344,13.21684343,9.520801164,0.224790781
1654,754,-18.9505,148.3766,18119100104,18-119,Lion Reef,Lion Reef (18-119),Townsville/Whitsunday,3,7,1,1.335022142,2.013073376,1.203073059,0.288244254
1655,749,-18.9757,148.4268,18120100104,18-120,Jaguar Reef,Jaguar Reef (18-120),Townsville/Whitsunday,3,7,1,3.522874324,7.865723539,6.100666377,0.297182926
1656,725,-18.632,147.5136,18121101104,18-121a,Hall Reef (North),Hall Reef (North) (18-121a),Townsville/Whitsunday,2,6,1,19.46656289,0.283378775,0.002668375,0.23774095
1657,725,-18.6733,147.4896,18121102104,18-121b,Hall Reef (South),Hall Reef (South) (18-121b),Townsville/Whitsunday,2,6,0,3.748135826,6.878209512,0.325975383,0.237745432
1658,760,-18.9251,148.5454,18122100104,18-122,U/N Reef,U/N Reef (18-122),Townsville/Whitsunday,3,7,0,2.795513475,5.760684469,0.22370997,0.296671358
1659,760,-18.9876,148.4842,18123100104,18-123,U/N Reef,U/N Reef (18-123),Townsville/Whitsunday,3,7,0,1.819383152,4.085322263,0.151978308,0.296671358
1660,690,-18.3849,147.3901,18124100104,18-124,U/N Reef,U/N Reef (18-124),Townsville/Whitsunday,3,6,0,4.80616319,8.882407015,0.364123737,0.296671358
1661,827,-19.3754,148.7792,19072101104,19-072a,Gould Reef (No 1),Gould Reef (No 1) (19-072a),Townsville/Whitsunday,2,7,0,63.6845739,55.98517285,30.32340452,0.30965885
1662,826,-19.4563,148.7217,19072102104,19-072b,Gould Reef (No 2),Gould Reef (No 2) (19-072b),Townsville/Whitsunday,2,7,0,42.40016175,59.86811476,22.46028687,0.242492925
1663,848,-19.5026,148.736,19072103104,19-072c,Gould Reef (No 3),Gould Reef (No 3) (19-072c),Townsville/Whitsunday,2,7,0,33.52549073,50.17302401,16.94968973,0.229840316
1664,837,-19.498,148.7849,19072104104,19-072d,Gould Reef (No 4),Gould Reef (No 4) (19-072d),Townsville/Whitsunday,2,7,0,25.03002051,47.8412225,14.0549677,0.2381041
1665,867,-19.667,149.9265,19159100104,19-159,Slate Reef,Slate Reef (19-159),Townsville/Whitsunday,3,8,1,3.767277399,7.660845911,6.809515771,0.288176624
1666,867,-19.6586,149.9523,19160100104,19-160,U/N Reef,U/N Reef (19-160),Townsville/Whitsunday,3,8,1,0.326697199,1.122900336,0.763849647,0.298550727
1667,875,-19.683,149.6524,19161100104,19-161,U/N Reef,U/N Reef (19-161),Townsville/Whitsunday,2,8,0,4.911491115,7.684913223,3.221883528,0.276918738
1668,886,-19.682,149.5259,19162100104,19-162,U/N Reef,U/N Reef (19-162),Townsville/Whitsunday,2,8,0,0.680238413,1.758457237,0.101340296,0.237745432
1669,886,-19.6914,149.5381,19163100104,19-163,U/N Reef,U/N Reef (19-163),Townsville/Whitsunday,2,8,0,0.700493073,2.562139732,1.617798363,0.237342949
1670,876,-19.6889,149.7284,19164100104,19-164,U/N Reef,U/N Reef (19-164),Townsville/Whitsunday,2,8,0,13.5588882,4.61811783,2.290598912,0.223341359
1671,696,-18.4827,146.8712,18032100104,18-032,Rib Reef,Rib Reef (18-032),Townsville/Whitsunday,2,6,0,10.45247416,15.43525833,10.46385022,0.254181534
1672,670,-18.2089,147.0161,18033100104,18-033,Pith Reef,Pith Reef (18-033),Townsville/Whitsunday,3,6,0,27.04098709,14.91660275,12.14195402,0.291602363
1673,678,-18.2657,147.3842,18034100104,18-034,Myrmidon Reef,Myrmidon Reef (18-034),Townsville/Whitsunday,3,6,1,10.71208447,15.54564832,10.36623316,0.292809159
1674,694,-18.3434,147.1747,18035100104,18-035,Thread Shoal,Thread Shoal (18-035),Townsville/Whitsunday,3,6,0,1.583466478,0.395517171,0.045508951,0.292999814
1675,694,-18.3471,147.0812,18036100104,18-036,Urchin Shoal,Urchin Shoal (18-036),Townsville/Whitsunday,2,6,0,0.502755516,0.772122531,0.205776195,0.228214562
1676,713,-18.5479,147.4173,18125100104,18-125,U/N Reef,U/N Reef (18-125),Townsville/Whitsunday,2,6,1,0.37939806,1.100760866,0.063140763,0.237745432
1677,713,-18.5517,147.4417,18126100104,18-126,U/N Reef,U/N Reef (18-126),Townsville/Whitsunday,2,6,1,7.532235581,12.02148338,0.469204683,0.237745432
1678,713,-18.5645,147.4777,18127100104,18-127,U/N Reef,U/N Reef (18-127),Townsville/Whitsunday,2,6,1,0.101751001,0.304091413,0.182271057,0.237459126
1679,695,-18.4251,147.5818,18128100104,18-128,U/N Reef,U/N Reef (18-128),Townsville/Whitsunday,3,6,1,1.887391383,4.205322073,0.157009584,0.296671358
1680,702,-18.4912,147.8017,18129100104,18-129,U/N Reef,U/N Reef (18-129),Townsville/Whitsunday,3,6,1,20.19582596,28.01227977,1.325619845,0.296671358
1681,756,-18.8255,148.0992,18130100104,18-130,U/N Reef,U/N Reef (18-130),Townsville/Whitsunday,3,6,0,0.116223072,0.452299753,0.012779288,0.296671362
1682,737,-18.7894,148.1201,18131100104,18-131,U/N Reef,U/N Reef (18-131),Townsville/Whitsunday,3,6,0,1.035201021,0.858738481,0.114535934,0.292999814
1683,754,-18.8202,148.1813,18132100104,18-132,U/N Reef,U/N Reef (18-132),Townsville/Whitsunday,3,6,0,1.976269364,4.364025431,0.163691137,0.296671358
1684,754,-18.8474,148.2452,18133100104,18-133,U/N Reef,U/N Reef (18-133),Townsville/Whitsunday,3,7,0,1.697978926,3.865191066,0.14279708,0.296671358
1685,754,-18.8766,148.2948,18134100104,18-134,U/N Reef,U/N Reef (18-134),Townsville/Whitsunday,3,7,0,1.081296595,2.69397132,0.095135819,0.296671358
1686,827,-19.4531,148.7893,19072105104,19-072e,Gould Reef (No 5),Gould Reef (No 5) (19-072e),Townsville/Whitsunday,2,7,0,15.78570679,26.24961697,3.085733634,0.252630861
1687,815,-19.4106,148.9986,19073100104,19-073,U/N Reef,U/N Reef (19-073),Townsville/Whitsunday,2,7,0,0.188096013,0.153570635,0.001339497,0.237747188
1688,820,-19.3979,148.8709,19074101104,19-074a,Cobham Reef (North),Cobham Reef (North) (19-074a),Townsville/Whitsunday,2,7,0,45.80944606,63.52695689,31.44867017,0.28845368
1689,829,-19.4357,148.8544,19074102104,19-074b,Cobham Reef (South),Cobham Reef (South) (19-074b),Townsville/Whitsunday,2,7,0,75.88409965,90.82482015,29.78125939,0.26749668
1690,877,-19.6975,149.8011,19165100104,19-165,U/N Reef,U/N Reef (19-165),Townsville/Whitsunday,2,8,0,18.19504347,7.700226463,5.749716375,0.222379447
1691,866,-19.6988,149.9096,19166100104,19-166,U/N Reef,U/N Reef (19-166),Townsville/Whitsunday,3,8,1,0.016275036,0.149792966,0.082179952,0.297612062
1692,878,-19.6927,149.978,19167100104,19-167,Thatch Reef,Thatch Reef (19-167),Townsville/Whitsunday,3,8,1,2.588786194,7.554240058,5.024788669,0.295232346
1693,875,-19.712,149.6107,19168100104,19-168,U/N Reef,U/N Reef (19-168),Townsville/Whitsunday,2,8,0,0.488489084,1.947095004,1.11477579,0.237016651
1694,875,-19.7205,149.6128,19169100104,19-169,U/N Reef,U/N Reef (19-169),Townsville/Whitsunday,2,8,0,0.834420293,3.291969149,2.460566498,0.225357964
1695,875,-19.7053,149.6864,19170100104,19-170,U/N Reef,U/N Reef (19-170),Townsville/Whitsunday,2,8,0,1.4486953,0.868577289,0.385492306,0.228214562
1696,876,-19.7085,149.7428,19171100104,19-171,U/N Reef,U/N Reef (19-171),Townsville/Whitsunday,2,8,0,0.0972253,0.442282595,0.176127326,0.224287786
1697,877,-19.7106,149.759,19172100104,19-172,U/N Reef,U/N Reef (19-172),Townsville/Whitsunday,2,8,0,0.276909214,1.040104653,0.66550071,0.225535249
1698,694,-18.3612,147.2054,18037100104,18-037,Needle Reef,Needle Reef (18-037),Townsville/Whitsunday,3,6,0,2.208794603,3.573410997,2.699361391,0.295665441
1699,678,-18.3737,147.2588,18038100104,18-038,Thimble Shoal,Thimble Shoal (18-038),Townsville/Whitsunday,3,6,0,0.672109007,1.84092209,0.061989316,0.296671358
1700,690,-18.4138,147.4487,18039100104,18-039,Dip Reef,Dip Reef (18-039),Townsville/Whitsunday,3,6,1,14.1015219,10.16054376,7.941325295,0.3159548
1701,694,-18.4149,147.1394,18040100104,18-040,Arab Reef,Arab Reef (18-040),Townsville/Whitsunday,2,6,0,4.21798256,7.898659953,6.770285197,0.233592535
1702,701,-18.4223,147.3492,18041100104,18-041,Faraday Reef,Faraday Reef (18-041),Townsville/Whitsunday,3,6,1,2.499788906,7.157508679,6.229684488,0.30219947
1703,694,-18.4318,147.0581,18042100104,18-042,Roxburgh Reef,Roxburgh Reef (18-042),Townsville/Whitsunday,2,6,0,23.64867493,8.988462947,6.301415455,0.225682865
1704,704,-18.5048,147.0377,18043100104,18-043,Fore And Aft Reef,Fore And Aft Reef (18-043),Townsville/Whitsunday,2,6,0,20.81982705,22.88559394,17.12710265,0.247872298
1705,749,-18.8773,148.3925,18135100104,18-135,U/N Reef,U/N Reef (18-135),Townsville/Whitsunday,3,7,1,4.089859383,1.072726947,0.295870235,0.292999814
1706,749,-18.8935,148.4426,18136100104,18-136,U/N Reef,U/N Reef (18-136),Townsville/Whitsunday,3,7,1,2.912001771,5.951534747,0.232064964,0.296671358
1707,749,-18.9056,148.4833,18137100104,18-137,U/N Reef,U/N Reef (18-137),Townsville/Whitsunday,3,7,1,1.327762511,3.175288209,0.114461135,0.296671358
1708,669,-18.1568,146.9695,18138100104,18-138,U/N Reef,U/N Reef (18-138),Townsville/Whitsunday,3,6,0,0.728477013,1.963405512,0.066648168,0.296671358
1709,669,-18.1461,146.9787,18139100104,18-139,U/N Reef,U/N Reef (18-139),Townsville/Whitsunday,3,6,0,0.580560079,0.688218415,0.45685682,0.292999814
1710,738,-18.9375,146.3462,18800100104,18-800,U/N Reef,U/N Reef (18-800),Townsville/Whitsunday,1,6,0,0.922213945,3.785639035,1.291628695,0.273867268
1711,743,-19.0226,146.6277,19001100104,19-001,Bramble Rock Reef,Bramble Rock Reef (19-001),Townsville/Whitsunday,1,6,0,0.008958703,0.062630558,4.87784e-4,0.267190391
1712,828,-19.4805,148.8241,19075100104,19-075,Martin Reef,Martin Reef (19-075),Townsville/Whitsunday,2,7,0,6.832907127,12.70858873,6.834358697,0.221288032
1713,838,-19.4914,148.8986,19076100104,19-076,Showers Reef,Showers Reef (19-076),Townsville/Whitsunday,2,7,0,8.204149662,15.99404604,7.454646698,0.223687665
1714,804,-19.2047,149.0201,19077100104,19-077,U/N Reef,U/N Reef (19-077),Townsville/Whitsunday,3,7,1,6.750321413,5.320875868,3.86192687,0.29161425
1715,796,-19.2267,149.0943,19078100104,19-078,U/N Reef,U/N Reef (19-078),Townsville/Whitsunday,3,7,1,7.277467387,4.845012027,3.853386213,0.28753983
1716,796,-19.2785,149.0966,19079100104,19-079,U/N Reef,U/N Reef (19-079),Townsville/Whitsunday,3,7,0,0.891022459,0.734829341,0.429394846,0.30025842
1717,796,-19.2832,149.0638,19080100104,19-080,U/N Reef,U/N Reef (19-080),Townsville/Whitsunday,3,7,0,0.526114973,0.881338853,0.603425721,0.292999814
1718,877,-19.7116,149.7667,19173100104,19-173,U/N Reef,U/N Reef (19-173),Townsville/Whitsunday,2,8,0,0.273890431,0.785781194,0.267620108,0.23326597
1719,877,-19.7166,149.8077,19174100104,19-174,U/N Reef,U/N Reef (19-174),Townsville/Whitsunday,2,8,0,1.053081871,1.294583009,0.442609546,0.232088782
1720,878,-19.7087,149.9248,19175100104,19-175,U/N Reef,U/N Reef (19-175),Townsville/Whitsunday,3,8,1,0.093066443,0.575659756,0.373701327,0.29157291
1721,878,-19.719,149.9759,19176100104,19-176,U/N Reef,U/N Reef (19-176),Townsville/Whitsunday,3,8,1,1.755148687,1.488128279,1.032918158,0.297870633
1722,876,-19.7245,149.7086,19177100104,19-177,Crab Reef,Crab Reef (19-177),Townsville/Whitsunday,2,8,0,1.892754817,6.669527444,3.594852422,0.22119307
1723,878,-19.7367,149.9611,19178100104,19-178,U/N Reef,U/N Reef (19-178),Townsville/Whitsunday,3,8,1,1.971119007,2.471962615,1.61695716,0.291364711
1724,877,-19.7426,149.7866,19179100104,19-179,Howse Reef,Howse Reef (19-179),Townsville/Whitsunday,2,8,0,3.640584286,5.247304273,3.388280655,0.22545786
1725,700,-18.4925,147.1023,18044100104,18-044,Westmoreland Reef,Westmoreland Reef (18-044),Townsville/Whitsunday,2,6,0,4.406193092,5.247771156,3.63007576,0.226473378
1726,701,-18.4788,147.4,18045100104,18-045,Cotton Shoal,Cotton Shoal (18-045),Townsville/Whitsunday,3,6,1,0.780693767,1.302257388,0.889902126,0.308283694
1727,695,-18.4349,147.5224,18046100104,18-046,Coil Reef,Coil Reef (18-046),Townsville/Whitsunday,3,6,1,2.231193059,4.723474433,3.889267767,0.29328515
1728,709,-18.5564,146.4889,18048100104,18-048,Pelorus (North Palm or Yanooa) Reef,Pelorus (North Palm or Yanooa) Reef (18-048),Townsville/Whitsunday,1,6,0,0.970882061,0.956909191,0.41660376,0.264366085
1729,709,-18.6021,146.4875,18049101104,18-049a,Orpheus (Goolboddi) Island Reef (No 1),Orpheus (Goolboddi) Island Reef (No 1) (18-049a),Townsville/Whitsunday,1,6,1,1.623865622,2.680639432,2.000890892,0.273302559
1730,743,-19.0283,146.6296,19002100104,19-002,Herald Island Reef,Herald Island Reef (19-002),Townsville/Whitsunday,1,6,0,0.277987873,1.2802387,0.574990859,0.273867268
1731,743,-19.0381,146.6094,19003100104,19-003,Rattlesnake Island Reef,Rattlesnake Island Reef (19-003),Townsville/Whitsunday,1,6,0,0.329771373,1.428944731,0.906927475,0.273867268
1732,743,-19.0345,146.5867,19004100104,19-004,Lorne Reef,Lorne Reef (19-004),Townsville/Whitsunday,1,6,0,9.68251e-4,0.01077343,6.75e-5,0.267201897
1733,743,-19.0981,146.5611,19005100104,19-005,Paluma Shoals,Paluma Shoals (19-005),Townsville/Whitsunday,1,6,0,1.266356211,3.354374938,0.043018087000000003,0.267194681
1734,767,-19.1088,146.8807,19006100104,19-006,Orchard Rocks Reef,Orchard Rocks Reef (19-006),Townsville/Whitsunday,1,6,0,0.031138286,0.020030706,1.35461e-4,0.267199109
1735,810,-19.3108,149.2435,19081100104,19-081,Ellen Reef,Ellen Reef (19-081),Townsville/Whitsunday,3,7,0,13.4684013,7.173164415,5.742211337,0.296399721
1736,815,-19.3258,149.043,19082100104,19-082,Elizabeth Reef,Elizabeth Reef (19-082),Townsville/Whitsunday,2,7,0,13.57555154,9.222956635,6.841861634,0.232395908
1737,810,-19.3332,149.188,19083100104,19-083,U/N Reef,U/N Reef (19-083),Townsville/Whitsunday,3,7,0,0.558921378,1.59005351,0.052570265,0.296671358
1738,810,-19.3422,149.2151,19084100104,19-084,U/N Reef,U/N Reef (19-084),Townsville/Whitsunday,3,7,0,1.562695667,2.212415807,0.611690376,0.282585873
1739,821,-19.3516,149.1585,19085100104,19-085,U/N Reef,U/N Reef (19-085),Townsville/Whitsunday,2,7,0,0.345501691,0.115048277,0.061070035,0.228214562
1740,815,-19.35,149.0255,19086100104,19-086,U/N Reef,U/N Reef (19-086),Townsville/Whitsunday,2,7,0,1.763635489,3.766311387,0.203794995,0.237745432
1741,815,-19.3711,149.0314,19087100104,19-087,U/N Reef,U/N Reef (19-087),Townsville/Whitsunday,2,7,0,0.323606825,1.243566948,0.631892562,0.235627196
1742,821,-19.3592,149.0971,19088100104,19-088,U/N Reef,U/N Reef (19-088),Townsville/Whitsunday,2,7,0,1.163277584,1.772668044,0.865881783,0.241493096
1743,821,-19.3603,149.1144,19089100104,19-089,U/N Reef,U/N Reef (19-089),Townsville/Whitsunday,2,7,0,1.218987777,1.460824292,0.926771582,0.217179455
1744,897,-19.7409,149.6834,19180100104,19-180,Gargoyle Reef,Gargoyle Reef (19-180),Townsville/Whitsunday,2,8,0,5.405110881,13.59772215,9.219343196,0.224476647
1745,896,-19.7579,149.6173,19181100104,19-181,U/N Reef,U/N Reef (19-181),Townsville/Whitsunday,2,8,0,2.448877739,6.698499562,2.421080925,0.252493207
1746,903,-19.7551,149.7296,19182100104,19-182,U/N Reef,U/N Reef (19-182),Townsville/Whitsunday,2,8,0,3.954129647,4.835838256,3.457824498,0.227393559
1747,897,-19.7581,149.654,19183100104,19-183,U/N Reef,U/N Reef (19-183),Townsville/Whitsunday,2,8,0,0.116017871,0.444218903,0.004424666,0.237745625
1748,897,-19.7645,149.6562,19184100104,19-184,U/N Reef,U/N Reef (19-184),Townsville/Whitsunday,2,8,0,0.084987595,0.523334751,0.335710603,0.220966375
1749,897,-19.766,149.6594,19185100104,19-185,U/N Reef,U/N Reef (19-185),Townsville/Whitsunday,2,8,0,0.041404431,0.050386008,0.001232087,0.228214562
1750,903,-19.7684,149.7252,19186100104,19-186,U/N Reef,U/N Reef (19-186),Townsville/Whitsunday,2,8,0,0.153979797,0.769756195,0.518185647,0.23241742
1751,896,-19.7841,149.6238,19187100104,19-187,Hewitt Reef,Hewitt Reef (19-187),Townsville/Whitsunday,2,8,0,27.77733852,47.25846525,22.33639039,0.262866234
