"Reef.Number","OldReefName","Year","Coral.Cover","Method","Lat","Long","Mean","CoverLower_estimate","CoverUpper_estimate","Range"
507,"U/N Reef",2020,6,"Census",-12.0417,143.8326,33.6161869139877,27.8459663687647,38.8181858577598,10.9722194889951
508,"Wishbone Reef",2025,12.86367077,"Census",-12.0651,143.9646,12.86367077,12.86367077,12.86367077,0
509,"U/N Reef",2020,9,"Census",-12.0541,143.9092,31.0460447226972,26.2482563026389,36.8163069450071,10.5680506423683
510,"U/N Reef (12-038b)",2014,38.57216,"Reefmod",NA,NA,46.5585543649896,32.5393701242057,56.4695159709616,23.9301458467559
511,"U/N Reef",2020,13,"Census",-12.0515,143.8175,36.0109886440004,29.2097781707289,42.4708046183101,13.2610264475811
512,"U/N Reef",2020,9,"Census",-12.0723,143.8114,38.7004152921465,30.6663610982158,49.4388304735047,18.7724693752889
513,"U/N Reef (12-041)",2014,35.03622,"Reefmod",NA,NA,48.2562891703815,37.705585336888,57.2895386087135,19.5839532718255
514,"U/N Reef",2022,16,"Census",-12.0951,143.8037,29.6583037431524,21.5227519025816,35.6129521554456,14.090200252864
515,"Martha Ridgway Reef (North) (12-043a)",2014,42.2765,"Reefmod",NA,NA,52.9759970999265,39.303338888859,62.797684769506,23.494345880647
516,"Martha Ridgway Reef (South) (12-043b)",2014,39.64789,"Reefmod",NA,NA,50.2711043043736,37.0666745191613,61.7294966503823,24.6628221312209
517,"Piper Reef (12-012)",2014,33.65513,"Reefmod",NA,NA,56.0753635829427,44.5012395990088,67.0813049212713,22.5800653222625
518,"Inset Reef (12-013)",2014,33.59459,"Reefmod",NA,NA,52.2270290509517,40.6037260637842,61.2301643364742,20.62643827269
519,"Hazel Reef (12-014)",2014,37.89273,"Reefmod",NA,NA,53.4983435267235,47.0196198711796,67.0791393901507,20.0595195189711
520,"Ada Reef (12-015)",2014,15.00915,"Reefmod",NA,NA,49.0016032375474,40.2243674636829,56.5107032978717,16.2863358341888
521,"Gallon Reef",2022,9,"Census",-12.309,143.4293,23.5299590855328,21.6421433850879,25.9729515504049,4.33080816531697
522,"Forbes Islands Reef",2021,1,"Census",-12.2968,143.4063,22.7072169479029,15.1977460414935,27.3883481734209,12.1906021319274
523,"U/N Reef",2022,36,"Census",-12.2453,143.5132,53.3207294842585,48.2429522970786,57.6032920678464,9.36033977076784
524,"Lion Reef (12-017)",2014,16.6917,"Reefmod",NA,NA,47.0496539389705,34.6936425074606,60.1642901493293,25.4706476418687
525,"Daniell Reef (12-018)",2014,31.3411,"Reefmod",NA,NA,46.64494940276,34.2975216791242,56.553412412942,22.2558907338178
526,"North Pint Patch (12-019)",2014,25.4505,"Reefmod",NA,NA,55.2341982605497,37.7532158946749,66.6867015411573,28.9334856464825
527,"South Pint Patch (12-020)",2014,19.70215,"Reefmod",NA,NA,52.1174974986567,44.8202717222866,60.7642038449968,15.9439321227102
528,"Andrew Reef (12-021)",2014,17.29595,"Reefmod",NA,NA,50.0058380135038,41.3777944208689,58.8180699685059,17.440275547637
529,"U/N Reef (12-022)",2014,39.41743,"Reefmod",NA,NA,52.8456583453982,37.5711715627506,64.0042242482158,26.4330526854652
530,"Kangaroo Shoals (12-023)",2014,35.61569,"Reefmod",NA,NA,51.9896018917491,41.1093767217608,64.1419604379236,23.0325837161627
531,"U/N Reef (12-024)",2014,44.21291,"Reefmod",NA,NA,62.4851701676183,57.7451931535371,71.7831610400116,14.0379678864746
532,"U/N Reef (12-025)",2014,33.53876,"Reefmod",NA,NA,48.0062374477235,36.7309408532534,55.2773454323428,18.5464045790894
533,"Kemp Rocks Reef (12-026)",2014,24.45039,"Reefmod",NA,NA,56.8764083145453,48.5750244574171,66.3127144633544,17.7376900059373
534,"Quoin Reef (12-027)",2023,26.6,"RJFMP",NA,NA,45.0415877849175,42.0247771440296,52.0057732750522,9.98099613102265
535,"Eel Reef (12-027a)",2014,40.26517,"Reefmod",NA,NA,65.4101012988423,62.2372044377336,67.8061236632741,5.56891922554047
536,"Dolphin Reef (12-096)",2014,39.45322,"Reefmod",NA,NA,59.9079709742105,56.6213989536245,63.6411715020584,7.01977254843385
537,"U/N Reef",2022,3,"Census",-12.5768,143.7855,10.2366510897735,6.52072833904624,13.021924660068,6.50119632102174
538,"Second Small Reef",2022,3,"Census",-12.5821,143.7945,9.84788085944019,7.5302443645075,13.3838651943095,5.853620829802
539,"Southern Small Detached Reef",2024,14.41728549,"Census",-12.5835,143.8663,18.2362175467024,16.0083016051558,20.7285617553728,4.72026015021699
540,"U/N Reef",2021,9,"Census",-12.6143,143.7142,28.1193997388702,24.5336675655475,31.7842739408514,7.25060637530388
541,"U/N Reef (12-101)",2014,33.44095,"Reefmod",NA,NA,48.867221644332,36.7192618800222,59.9236220942193,23.2043602141971
542,"U/N Reef (12-044)",2014,38.7716,"Reefmod",NA,NA,55.9678369190275,46.2327443499324,65.3415042959865,19.1087599460541
543,"U/N Reef (12-045)",2014,40.92239,"Reefmod",NA,NA,52.0821142270276,41.5027564456912,63.0512266949538,21.5484702492625
544,"U/N Reef (12-046)",2014,34.83675,"Reefmod",NA,NA,50.7096101386245,45.6902648525825,58.3017104722828,12.6114456197003
545,"U/N Reef (12-047)",2014,37.88689,"Reefmod",NA,NA,54.2994272461807,42.8774903321073,63.3244029917777,20.4469126596704
546,"U/N Reef (12-048)",2014,44.07841,"Reefmod",NA,NA,60.0582846121594,54.8284799633067,64.0594774271433,9.23099746383657
547,"U/N Reef (12-049)",2014,39.22911,"Reefmod",NA,NA,54.3246002776563,47.3910956565727,62.0261392126637,14.635043556091
548,"U/N Reef (12-050)",2014,41.60818,"Reefmod",NA,NA,51.0416878127161,38.7133911458895,60.0184079154054,21.3050167695159
549,"U/N Reef (12-051)",2014,36.83391,"Reefmod",NA,NA,50.8354132717821,36.95060901099,60.0965884061401,23.1459793951501
550,"William Reef (East) (12-052a)",2014,44.06661,"Reefmod",NA,NA,51.2602152679585,39.9769566685224,59.711875441188,19.7349187726656
551,"William Reef (West) (12-052b)",2014,41.11129,"Reefmod",NA,NA,54.6036793620417,45.2825138189443,60.3031510337548,15.0206372148105
552,"Henry Reef",2020,8,"Census",-12.2226,143.8192,29.6577674479747,25.4878313081524,36.4923570535564,11.004525745404
553,"Lloyds Reef (12-054)",2014,35.80334,"Reefmod",NA,NA,49.6659095915325,36.107100165888,61.5598254287309,25.4527252628429
554,"U/N Reef (12-055a)",2014,41.2933,"Reefmod",NA,NA,47.2747871075982,30.5701635561605,60.156801398608,29.5866378424475
555,"U/N Reef (12-055b)",2014,40.46307,"Reefmod",NA,NA,52.0586738310036,40.6613350798827,62.2339936155661,21.5726585356834
556,"Mantis Reef (12-056)",2022,18.0033333333333,"AIMS Transect",NA,NA,23.8645413594039,18.1845139950605,28.9769373415577,10.7924233464972
557,"U/N Reef (12-057)",2014,29.72534,"Reefmod",NA,NA,63.1570117936822,56.3192393968205,67.8012235832859,11.4819841864654
558,"Ferguson Reef",2022,22,"Census",-12.3404,143.827,31.5266465684609,27.1013258893869,36.3986500882639,9.29732419887698
559,"U/N Reef",2020,6,"Census",-12.3641,143.7912,36.8068404999189,27.4463435110114,45.3645710862166,17.9182275752053
560,"U/N Reef (12-060)",2014,28.02198,"Reefmod",NA,NA,65.2325166764006,56.4608842204458,72.3747231266127,15.913838906167
561,"Lagoon Reef",2022,12,"Census",-12.3844,143.7571,25.4031916828922,20.8899903904031,31.4034249505393,10.5134345601362
562,"U/N Reef (12-062)",2014,38.42865,"Reefmod",NA,NA,57.8709862810203,47.9588293459511,68.9881020250982,21.0292726791471
563,"U/N Reef (12-063)",2014,42.13005,"Reefmod",NA,NA,56.9631560201269,48.994364192206,64.8374862354505,15.8431220432446
564,"U/N Reef (12-064)",2014,34.47286,"Reefmod",NA,NA,64.8956667385625,61.1332670306531,66.5618474786277,5.42858044797457
565,"U/N Reef (12-065)",2014,47.99429,"Reefmod",NA,NA,60.9358949349796,51.9321359395956,69.3646815357688,17.4325455961732
566,"U/N Reef (12-066)",2014,30.11707,"Reefmod",NA,NA,64.3123389300449,59.7987765474138,67.8162310496611,8.01745450224732
567,"Northern Small Detached Reef (12-067)",2014,44.10412,"Reefmod",NA,NA,46.8351500336358,33.9100039670699,57.3113400888298,23.4013361217599
568,"U/N Reef (12-068)",2014,35.30997,"Reefmod",NA,NA,56.6137071894213,45.9336233255488,64.6521960241109,18.7185726985621
569,"U/N Reef (12-069)",2014,31.62781,"Reefmod",NA,NA,52.4841034443754,37.7378287848609,65.8714835823504,28.1336547974896
570,"U/N Reef (12-070)",2014,37.14254,"Reefmod",NA,NA,48.4403740712326,36.6446717757894,57.7435413350384,21.0988695592491
571,"U/N Reef",2022,5,"Census",-12.4888,143.7714,14.3472497712634,10.8996584985256,16.6044664992876,5.70480800076199
572,"Middle Reef (12-072)",2014,47.75672,"Reefmod",NA,NA,52.7407791914996,43.9389359188775,60.4767008892824,16.5377649704049
573,"Pigeon Reef (12-073)",2014,36.91292,"Reefmod",NA,NA,51.6008888564204,37.1411784266302,61.7296101429709,24.5884317163408
574,"U/N Reef (12-075)",2014,45.42225,"Reefmod",NA,NA,52.0655714991614,42.260790689212,60.4706475886099,18.209856899398
575,"Rocky Island Reef",2022,2,"Census",-12.5863,143.3901,8.90782954994589,6.33353166886047,11.2328241033983,4.89929243453779
576,"U/N Reef (12-077)",2014,38.7086,"Reefmod",NA,NA,51.4434955852237,43.7672357264036,60.1489696130756,16.3817338866719
577,"Restoration Island Reef (12-078)",2014,32.74508,"Reefmod",NA,NA,45.433638430565,30.2461958207273,61.9945105698222,31.7483147490949
578,"U/N Reef (12-080)",2014,43.25632,"Reefmod",NA,NA,47.5203474968128,27.6425766564156,61.0872182213666,33.444641564951
579,"Edward Shoal (12-081)",2014,36.59235,"Reefmod",NA,NA,45.1960178805461,34.0509747891254,56.0288835672736,21.9779087781482
580,"U/N Reef (12-082)",2014,18.33859,"Reefmod",NA,NA,49.3611267490302,36.7760071520167,60.0842736963075,23.3082665442908
581,"U/N Reef (12-083)",2014,31.86699,"Reefmod",NA,NA,48.4681962107943,39.3450980322726,58.4729512068743,19.1278531746016
582,"Lloyd Island Reef (12-084)",2014,27.53133,"Reefmod",NA,NA,45.0664624295302,37.3182326953959,50.9721409278712,13.6539082324753
583,"Hazelgrove Reefs (12-085)",2014,21.38228,"Reefmod",NA,NA,46.6923031712051,35.6804814498711,53.2879804990561,17.6074990491849
584,"May Reef (12-086)",2014,44.57392,"Reefmod",NA,NA,46.4343614894335,31.9486901739751,58.2856476775748,26.3369575035996
585,"U/N Reef (12-087)",2014,38.48388,"Reefmod",NA,NA,46.8171779900681,42.1836514688425,52.9758450891127,10.7921936202702
586,"Sunter Reef (12-088)",2014,21.43735,"Reefmod",NA,NA,46.8780444898317,37.5849556751901,54.3093639980806,16.7244083228905
587,"Exit Reef (12-089)",2014,45.52671,"Reefmod",NA,NA,40.7921419112436,34.6550023597258,47.0396540851058,12.38465172538
588,"Waight Bank (12-091)",2014,23.92682,"Reefmod",NA,NA,47.696146011215,42.6287289998382,53.6081043387967,10.9793753389585
589,"U/N Reef (12-092)",2014,41.00542,"Reefmod",NA,NA,53.5987586094441,44.9773833372453,62.7091400705097,17.7317567332644
590,"Bunker Reef (12-093)",2014,43.45016,"Reefmod",NA,NA,69.1831109313339,66.4063000630738,74.3117669579352,7.90546689486139
591,"Long Sandy Reef (12-094)",2014,32.44835,"Reefmod",NA,NA,47.7683904973332,37.9218266303605,61.8441539927734,23.922327362413
592,"U/N Reef (12-095)",2014,30.3077,"Reefmod",NA,NA,47.507109406911,41.0640195587445,53.0083607520644,11.9443411933199
593,"Sunk Reef (12-122)",2014,40.29128,"Reefmod",NA,NA,47.3765627916435,34.5888094067434,61.5839730865307,26.9951636797873
594,"U/N Reef (12-123)",2014,41.33675,"Reefmod",NA,NA,41.7895144628074,27.5707752227843,54.7334213573446,27.1626461345602
595,"U/N Reef (12-124)",2014,47.84038,"Reefmod",NA,NA,47.5249080361354,39.9971131558556,55.928686625733,15.9315734698774
596,"Rocky Island Reef",2022,2,"Census",-12.8864,143.5499,15.9383789246948,10.1169143646788,20.0662018511295,9.94928748645071
597,"Frederick Patches (12-126)",2014,15.71957,"Reefmod",NA,NA,45.8415239284976,35.1496365784219,52.9234701091279,17.7738335307059
598,"U/N Reef (12-127)",2014,36.43946,"Reefmod",NA,NA,46.8079384003088,37.2323214898387,54.749301536759,17.5169800469203
599,"Chapman Reef (12-129)",2014,37.62721,"Reefmod",NA,NA,54.1266316617512,48.4385477302989,59.4194975118411,10.9809497815423
600,"U/N Reef (12-130)",2014,12.25879,"Reefmod",NA,NA,47.0595293936466,31.7043540036065,62.9425051274826,31.2381511238761
601,"U/N Reef (12-131)",2014,46.30797,"Reefmod",NA,NA,40.8140240586443,29.0993426249717,52.4915704082134,23.3922277832417
602,"Allen Reef (12-132)",2014,46.23616,"Reefmod",NA,NA,48.5904753269305,33.6248377981793,62.6547223661556,29.0298845679763
603,"U/N Reef (12-133)",2014,42.42468,"Reefmod",NA,NA,49.669864299894,37.0920810026096,59.8824671325585,22.790386129949
604,"U/N Reef",2021,9,"Census",-12.9337,143.824,36.2545974293967,30.663473351413,41.1918535680627,10.5283802166497
605,"U/N Reef (12-135)",2014,34.02564,"Reefmod",NA,NA,53.8278535178893,40.8335638566499,63.6291176427381,22.7955537860882
606,"Hammond Reef (12-136)",2014,26.68082,"Reefmod",NA,NA,41.1479678562922,28.8626363017358,52.9307315931197,24.0680952913838
607,"U/N Reef (12-137)",2014,36.90656,"Reefmod",NA,NA,49.6502964570697,44.4855006570598,54.7080472340987,10.222546577039
608,"U/N Reef (12-138)",2014,24.93689,"Reefmod",NA,NA,49.4768948244545,38.2060042849326,59.219406308902,21.0134020239694
609,"U/N Reef (12-139)",2014,44.37558,"Reefmod",NA,NA,56.3208983515532,45.4298533692183,67.3720017505416,21.9421483813232
610,"U/N Reef (12-141)",2014,35.37162,"Reefmod",NA,NA,48.0186284020903,38.1669151648358,56.2832950819701,18.1163799171343
611,"Curd Reef (12-102)",2023,26.5,"RJFMP",NA,NA,43.68421866952,39.8879694981675,48.1189401795356,8.23097068136818
612,"U/N Reef (12-103)",2014,36.45468,"Reefmod",NA,NA,51.4819277480641,35.2163947715444,63.1466807509527,27.9302859794083
613,"Log Reef (North)",2021,0,"Census",-12.6345,143.8357,19.7932657907791,10.3582206535339,25.3059385768291,14.9477179232952
614,"Burke Reef (12-105)",2014,48.05241,"Reefmod",NA,NA,64.7381183854934,59.3545295745752,68.6028138777435,9.24828430316825
615,"Tannadice Shoal (12-106)",2014,20.55444,"Reefmod",NA,NA,57.3410246596079,43.5028664614874,65.6573146586335,22.1544481971461
616,"Log Reef (South) (12-107)",2021,26.538,"Manta",NA,NA,49.7728727714543,41.6609488777762,57.3014125167306,15.6404636389544
617,"U/N Reef (12-108)",2014,32.78972,"Reefmod",NA,NA,41.7364859014292,33.6682884931045,49.8988793831023,16.2305908899978
618,"U/N Reef (12-109)",2014,32.4486,"Reefmod",NA,NA,44.1966291561762,33.5367344903838,59.7736974598717,26.2369629694879
619,"U/N Reef",2022,1,"Census",-12.7054,143.8105,7.33785843630787,5.22216565747186,8.28189131746257,3.05972565999071
620,"First Small Reef (12-111)",2014,33.35151,"Reefmod",NA,NA,48.1272253274151,39.4668270510396,58.0383027392789,18.5714756882392
621,"Ape Reef (12-112)",2014,48.04183,"Reefmod",NA,NA,52.8237572320241,43.7517576674975,60.2818740598335,16.5301163923359
622,"U/N Reef (12-113)",2014,36.33458,"Reefmod",NA,NA,56.0373282942995,40.9975271814643,67.5664873991088,26.5689602176445
623,"U/N Reef (12-114)",2014,35.04638,"Reefmod",NA,NA,53.013717576301,47.9233343755385,59.2525901390447,11.3292557635062
624,"Zenith Reef (12-115)",2014,43.05415,"Reefmod",NA,NA,42.5175714248549,25.3392486925882,58.3453216430624,33.0060729504742
625,"U/N Reef (12-116)",2014,34.36099,"Reefmod",NA,NA,45.58878395012,27.0154092060468,58.7221138992157,31.7067046931689
626,"Bligh Reef",2022,3,"Census",-12.8327,143.8356,9.44919924068265,7.41547197959756,11.062955657607,3.6474836780094
627,"Wye Reef (12-119)",2014,35.54067,"Reefmod",NA,NA,48.9096417820481,37.3428135519995,59.9961701773274,22.653356625328
628,"Lansdown Reef (12-120)",2014,18.30083,"Reefmod",NA,NA,47.6062812550169,35.6490939777985,58.5404119401516,22.891317962353
629,"U/N Reef",2022,3,"Census",-12.8394,143.7447,9.30551784624345,5.7719229595922,13.2624193220511,7.49049636245892
630,"Throne Shoals",2022,4,"Census",-13.2386,143.7395,13.9415591026517,10.3616525479108,20.325966576092,9.96431402818111
631,"U/N Reef (13-037)",2014,44.89094,"Reefmod",NA,NA,43.6005042482808,33.4619148706707,54.7509653909563,21.2890505202855
632,"U/N Reef (13-038)",2014,26.54507,"Reefmod",NA,NA,47.6913892569597,41.3464040316201,56.1023373203933,14.7559332887731
633,"U/N Reef",2022,8,"Census",-13.2741,143.9464,22.5098903983141,19.9053736911936,27.3836988746534,7.47832518345983
634,"Celebration Reef (13-041)",2017,11.759,"Manta",NA,NA,34.6655112352349,24.6986559176299,47.1245638068048,22.4259078891749
635,"U/N Reef (12-142)",2014,43.4027,"Reefmod",NA,NA,45.9138100931781,35.3304769382675,57.2882633402083,21.9577864019408
636,"Cat Reef",2023,24,"Census",-12.9976,143.8496,31.9067682998264,17.869775146833,44.6752352110297,26.8054600641967
637,"U/N Reef (12-144)",2014,29.65478,"Reefmod",NA,NA,46.1931812830546,36.3791928146898,54.9631826351747,18.5839898204849
638,"Sherrard Reef (12-145)",2014,41.82213,"Reefmod",NA,NA,48.9564486429287,39.4952977066978,55.2270226562117,15.7317249495139
639,"U/N Reef (12-146)",2014,44.25119,"Reefmod",NA,NA,45.1446310579691,37.9800502149863,51.9652869913503,13.9852367763639
640,"U/N Reef (12-148)",2014,41.09116,"Reefmod",NA,NA,50.8773637830511,43.0000602583661,58.6711183087163,15.6710580503503
641,"U/N Reef (12-149)",2014,44.56015,"Reefmod",NA,NA,53.5280987425895,44.1560807556474,63.138208190523,18.9821274348756
642,"U/N Reef (12-150)",2014,39.39155,"Reefmod",NA,NA,52.4986335699151,44.7501007876472,60.7843021039438,16.0342013162967
643,"U/N Reef (12-151)",2014,15.11146,"Reefmod",NA,NA,50.2771235106783,36.3921321964214,61.9026084531827,25.5104762567612
644,"U/N Reef (12-152)",2014,31.51164,"Reefmod",NA,NA,41.0148717973826,28.8998132660838,52.2747939585161,23.3749806924323
645,"U/N Reef (12-038c)",2014,41.34862,"Reefmod",NA,NA,45.2927455096832,32.3741394844312,54.8548472285558,22.4807077441247
646,"U/N Reef (12-154)",2014,18.47483,"Reefmod",NA,NA,44.9991097992412,37.3336902317552,55.2622988420483,17.9286086102932
647,"U/N Reef (13-001)",2014,12.96652,"Reefmod",NA,NA,49.4045743755665,42.0857637409005,57.4772003305214,15.3914365896209
648,"Derry Reef",2022,35,"Census",-13.0225,143.8589,48.5140469887842,40.9064756051919,55.5776240492951,14.6711484441032
649,"Wasp Reef (13-004)",2014,37.25432,"Reefmod",NA,NA,43.8636135859474,42.5484832222505,50.7154533748144,8.16697015256389
650,"Ham Reef (13-005)",2014,37.56129,"Reefmod",NA,NA,45.0052642266069,36.2009362286626,54.6553528771912,18.4544166485286
651,"Osborne Reef (13-006)",2023,9.881,"Manta",NA,NA,19.6335103397398,16.7158337328601,23.2202048590396,6.50437112617949
652,"U/N Reef (13-007)",2014,40.07267,"Reefmod",NA,NA,50.2731987375337,43.0949332486641,57.2835646790958,14.1886314304317
653,"MacNamara Patch (13-008)",2014,24.31136,"Reefmod",NA,NA,47.1668924772065,35.8407811805894,56.7912155102733,20.9504343296838
654,"Wilsen Shoal (13-009)",2014,39.55209,"Reefmod",NA,NA,42.7690960232825,31.4416177339404,60.6554376003671,29.2138198664266
655,"U/N Reef (13-010a)",2014,34.05211,"Reefmod",NA,NA,41.3430182476936,29.8880583139865,53.8195875980084,23.9315292840219
656,"U/N Reef (13-010b)",2014,39.42525,"Reefmod",NA,NA,42.0136088583215,24.0145393158311,60.7768189831872,36.7622796673561
657,"U/N Reef (13-011)",2014,42.71651,"Reefmod",NA,NA,49.3949584606388,43.1830822920278,56.6230601962646,13.4399779042368
658,"Stork Reef (13-012)",2014,49.97549,"Reefmod",NA,NA,51.3458517700241,42.3172363815608,59.8432784915031,17.5260421099423
659,"U/N Reef (13-013)",2014,34.8212,"Reefmod",NA,NA,44.4922298731486,39.2572055216843,52.3767996666089,13.1195941449246
660,"U/N Reef (13-014)",2014,40.581,"Reefmod",NA,NA,44.6500236512135,31.0481324286407,60.3791741123859,29.3310416837452
661,"Franklin Reef (13-015)",2014,36.88693,"Reefmod",NA,NA,40.7391521156864,28.6147080121928,50.4103674562514,21.7956594440586
662,"U/N Reef (13-016a)",2014,37.6413,"Reefmod",NA,NA,41.4191854362415,23.3638360998638,53.7746054254443,30.4107693255804
663,"U/N Reef (13-016b)",2014,33.8745,"Reefmod",NA,NA,45.2051096170065,36.1491096019695,54.4412551299972,18.2921455280277
664,"U/N Reef (13-017a)",2014,32.74455,"Reefmod",NA,NA,36.3653801632868,28.1868562509181,44.8715898633573,16.6847336124392
665,"U/N Reef (13-017b)",2014,35.72169,"Reefmod",NA,NA,34.8707606662327,23.1892402776291,44.4933204967263,21.3040802190972
666,"U/N Reef (13-017c)",2014,37.38773,"Reefmod",NA,NA,42.3930945527327,27.916589426415,54.3531387094512,26.4365492830362
667,"U/N Reef (13-019)",2014,37.55242,"Reefmod",NA,NA,47.5410763450513,42.2409536558079,56.5456647026737,14.3047110468659
668,"Sykes Reef",2022,7,"Census",-13.1089,143.5581,24.2266459042818,20.7759001026363,27.7459804647415,6.97008036210524
669,"Colclough Reef (13-021)",2014,37.70927,"Reefmod",NA,NA,42.0195942623825,33.262047776173,53.174750921148,19.912703144975
670,"New Reef (13-022)",2014,41.10352,"Reefmod",NA,NA,46.8158487944297,37.525235243227,53.5600392899149,16.034804046688
671,"Dart Shoal (13-023)",2014,34.81039,"Reefmod",NA,NA,48.4427921888333,37.3003038220262,60.1647267991874,22.8644229771612
672,"Glennie Reef (13-024)",2014,43.65492,"Reefmod",NA,NA,44.0128339577495,31.0778241923606,58.3738897170853,27.2960655247247
673,"Waterwitch Reef (13-025)",2014,41.90867,"Reefmod",NA,NA,47.4798272155847,40.1566399898216,54.5550469655762,14.3984069757546
674,"Gertrude Reef (13-026)",2014,48.04729,"Reefmod",NA,NA,46.2299772693007,34.398326227594,54.7466576541857,20.3483314265917
675,"Jubilee Reef (13-027)",2014,44.54406,"Reefmod",NA,NA,56.508911802782,45.6630835123136,65.6112871072072,19.9482035948936
676,"Tijou Reef",2024,23.19643609,"Census",-13.1596,143.9591,26.0975590133479,21.4301514303418,31.5134496957323,10.0832982653905
677,"U/N Reef (13-029)",2014,36.88323,"Reefmod",NA,NA,51.7825103850675,39.2579451393554,62.1777599613849,22.9198148220295
678,"U/N Reef (13-030)",2014,38.66229,"Reefmod",NA,NA,46.2540668035903,38.0675457557038,54.3343949575809,16.2668492018771
679,"Night Reef (13-031)",2014,37.93002,"Reefmod",NA,NA,49.8482887313636,35.2500384985172,61.0060968144072,25.7560583158901
680,"Diamond Reign Reefs (13-032)",2014,41.25403,"Reefmod",NA,NA,45.4688584616817,33.5091965831184,57.9542705777497,24.4450739946313
681,"U/N Reef (13-033)",2014,32.89548,"Reefmod",NA,NA,49.011208919304,35.523274561677,57.7362316781359,22.2129571164589
682,"Binstead Reef (13-034)",2014,37.59226,"Reefmod",NA,NA,43.8516000780007,28.5217225344221,58.7639327364674,30.2422102020453
683,"U/N Reef (13-035)",2014,38.24716,"Reefmod",NA,NA,48.6941757878347,32.0362882817465,62.0800101973485,30.043721915602
684,"Hedley Reef (17-014)",2023,15.391,"Manta",NA,NA,30.1966679478398,25.9325863590157,33.2378344672953,7.30524810827964
685,"Jackson Patches (17-015)",2014,25.72934,"Reefmod",NA,NA,61.571193214987,54.6199997873991,68.1901396610172,13.5701398736181
686,"U/N Reef (18-016)",2014,15.60538,"Reefmod",NA,NA,59.366834537858,50.6934186376854,71.1390275591516,20.4456089214663
687,"Reg Ward Reef (18-017)",2024,28.5,"COTS",NA,NA,36.1125520485391,33.3379059784117,40.4846354133113,7.14672943489959
688,"Otter Reef (18-018)",2023,5.6,"COTS",NA,NA,16.2542098652801,12.2650259555892,19.3544413680154,7.08941541242618
689,"Undine Reef (West)",2025,12.4499648,"Census",-16.1234,145.6872,12.4499648,12.4499648,12.4499648,0
690,"Undine Reef (East)",2025,24.96990103,"Census",-16.1172,145.7754,24.96990103,24.96990103,24.96990103,0
691,"U/N Reef",2021,6,"Census",-16.1743,145.6453,34.4461879298091,24.6168601531088,42.6046826829557,17.9878225298468
692,"U/N Reef",2021,4,"Census",-16.184,145.6371,18.3108914879756,12.9609976824205,22.3562618142869,9.39526413186636
693,"Rudder Reef",2025,11.01248745,"Census",-16.1922,145.6934,11.01248745,11.01248745,11.01248745,0
694,"Chinaman Reef (16-024)",2025,30.7,"COTS",NA,NA,30.7,30.7,30.7,0
695,"Moore Reef",2025,14.55390057,"Census",-16.8743,146.213,14.55390057,14.55390057,14.55390057,0
696,"North West Reef",2025,19.12031059,"Census",-16.8769,146.3889,19.12031059,19.12031059,19.12031059,0
697,"Elford Reef",2024,12.2101086,"Census",-16.9116,146.2486,18.6006888584803,15.878390150895,21.8500475523248,5.97165740142985
698,"Briggs Reef (16-074)",2025,23,"COTS",NA,NA,23,23,23,0
699,"Channel Reef",2021,4,"Census",-16.9447,146.4448,24.4561121826759,20.2096578436364,29.2153920579217,9.00573421428538
700,"U/N Reef (16-076)",2014,17.34093,"Reefmod",NA,NA,54.6927719295445,41.7238306953301,67.8640081230325,26.1401774277024
701,"McCulloch Reef (No 1)",2021,7,"Census",-17.2879,146.4417,33.8004434344558,26.8359633860373,37.9252795735782,11.0893161875409
702,"McCulloch Reef (No 2) (17-016b)",2014,22.00278,"Reefmod",NA,NA,63.2772674678849,59.8592200650293,67.4928384392024,7.63361837417301
703,"Gibson Reef (17-017)",2014,21.59814,"Reefmod",NA,NA,57.121151625134,53.575520775572,63.4311112355299,9.85559045995785
704,"Howie Reef",2025,20.48389582,"Census",-17.3939,146.3851,20.48389582,20.48389582,20.48389582,0
705,"Barnett Patches (18-019)",2025,17.8,"COTS",NA,NA,17.8,17.8,17.8,0
706,"Duncan Reef",2024,16.1078908,"Census",-18.0837,146.7866,24.9224212426935,22.4469776663182,27.9203387330721,5.47336106675392
707,"U/N Reef (18-021)",2014,21.78765,"Reefmod",NA,NA,59.9646245206358,52.1882791950061,66.4223689064174,14.2340897114113
708,"U/N Reef (18-022)",2014,20.27122,"Reefmod",NA,NA,62.4189295290561,57.9433108567802,66.654796170707,8.71148531392683
709,"Opal Reef",2022,13,"Census",-16.2209,145.8897,22.7993774527625,19.7488837608454,27.6691523403926,7.92026857954714
710,"Tongue Reef",2024,11.94936185,"Census",-16.3209,145.7926,17.822358264626,14.041700813712,20.281067585155,6.23936677144298
711,"U/N Reef (16-027)",2023,5.2,"COTS",NA,NA,15.088157862557,13.3421548792644,18.0426745176127,4.70051963834832
712,"Low Islands Reef",2024,19.39871059,"Census",-16.3863,145.5643,24.1665340063525,20.5896034155166,28.273981936904,7.68437852138739
713,"U/N Reef (16-077)",2014,16.56129,"Reefmod",NA,NA,56.9967369884441,48.7537119225129,67.7872161375446,19.0335042150317
714,"U/N Reef (16-078)",2014,17.72125,"Reefmod",NA,NA,59.2755651380454,55.1273195048277,63.5996970288161,8.47237752398841
715,"Outer Shoal (16-079)",2014,15.8313,"Reefmod",NA,NA,61.3071336696011,57.0357074900308,69.7464809483231,12.7107734582923
